data,capital,estado,regiao,custo,fonte_dado,variacao_mensal_pct,variacao_anual_pct,outlier,lag_1,lag_12,rolling_mean_3,rolling_mean_6
2024-12-01,Cuiabá,MT,Centro-Oeste,777.9,simulado_calibrado,-0.21294063317768286,3.7836539744376507,False,779.56,749.54,778.8266666666665,775.6716666666666
2025-01-01,Cuiabá,MT,Centro-Oeste,805.37,simulado_calibrado,3.53130222393625,5.149295627537764,False,777.9,765.93,787.61,780.0833333333334
2025-02-01,Cuiabá,MT,Centro-Oeste,803.39,simulado_calibrado,-0.24584973366279517,4.389236106599448,False,805.37,769.61,795.5533333333333,786.2316666666666
2025-03-01,Cuiabá,MT,Centro-Oeste,798.84,simulado_calibrado,-0.5663500914873221,6.578789374674798,False,803.39,749.53,802.5333333333333,790.68
2025-04-01,Cuiabá,MT,Centro-Oeste,800.11,real_dieese,0.15898052175653543,6.232324707569359,False,798.84,753.17,800.7800000000001,794.195
2025-05-01,Cuiabá,MT,Centro-Oeste,810.69,real_dieese,1.3223181812500817,9.175016160310289,False,800.11,742.56,803.2133333333335,799.3833333333333
2025-06-01,Cuiabá,MT,Centro-Oeste,817.63,real_dieese,0.8560608864053965,6.546866651897987,False,810.69,767.39,809.4766666666666,806.0050000000001
2025-07-01,Cuiabá,MT,Centro-Oeste,813.48,real_dieese,-0.5075645463106793,4.439594299653371,False,817.63,778.9,813.9333333333334,807.3566666666667
2025-08-01,Cuiabá,MT,Centro-Oeste,800.22,real_dieese,-1.6300339283080056,4.399217221135032,False,813.48,766.5,810.4433333333333,806.8283333333334
2025-09-01,Cuiabá,MT,Centro-Oeste,794.03,real_dieese,-0.7735372772487592,2.8336463122450306,False,800.22,772.15,802.5766666666667,806.0266666666666
2025-10-01,Cuiabá,MT,Centro-Oeste,794.77,real_dieese,0.09319547120385518,2.0217709429796393,False,794.03,779.02,796.34,805.1366666666668
2025-11-01,Cuiabá,MT,Centro-Oeste,789.98,real_dieese,-0.6026900864400941,1.3366514444045352,False,794.77,779.56,792.9266666666667,801.685
2025-12-01,Cuiabá,MT,Centro-Oeste,791.29,real_dieese,0.16582698296159215,1.721300938423953,False,789.98,777.9,792.0133333333333,797.2950000000001
2026-01-01,Cuiabá,MT,Centro-Oeste,810.82,real_dieese,2.46812167473367,0.6767076002334393,False,791.29,805.37,797.3633333333333,796.8516666666668
2026-02-01,Cuiabá,MT,Centro-Oeste,793.77,real_dieese,-2.10280950149232,-1.1974259077160543,False,810.82,803.39,798.6266666666667,795.7766666666666
2026-03-01,Cuiabá,MT,Centro-Oeste,838.4,real_dieese,5.6225354951686235,4.952180661959837,False,793.77,798.84,814.3299999999999,803.1716666666666
2020-01-01,Curitiba,PR,Sul,452.32,real_dieese,,,False,,,452.32,452.32
2020-02-01,Curitiba,PR,Sul,447.91,real_dieese,-0.9749734701096524,,False,452.32,,450.115,450.115
2020-03-01,Curitiba,PR,Sul,465.47,real_dieese,3.9204304436158965,,False,447.91,,455.23333333333335,455.23333333333335
2020-04-01,Curitiba,PR,Sul,511.23,real_dieese,9.830923582615414,,False,465.47,,474.87000000000006,469.2325
2020-05-01,Curitiba,PR,Sul,531.27,real_dieese,3.9199577489583914,,False,511.23,,502.6566666666667,481.64
2020-06-01,Curitiba,PR,Sul,506.04,real_dieese,-4.748997684793032,,False,531.27,,516.18,485.7066666666667
2020-07-01,Curitiba,PR,Sul,526.14,real_dieese,3.972018022290724,,False,506.04,,521.15,498.01
2020-08-01,Curitiba,PR,Sul,505.54,real_dieese,-3.9153077127760616,,False,526.14,,512.5733333333334,507.615
2020-09-01,Curitiba,PR,Sul,524.25,real_dieese,3.7009929975867273,,False,505.54,,518.6433333333333,517.4116666666667
2020-10-01,Curitiba,PR,Sul,521.12,real_dieese,-0.5970433953266574,,False,524.25,,516.9699999999999,519.06
2020-11-01,Curitiba,PR,Sul,547.29,real_dieese,5.0218759594719,,False,521.12,,530.8866666666667,521.73
2020-12-01,Curitiba,PR,Sul,540.36,real_dieese,-1.2662391054102828,,False,547.29,,536.2566666666667,527.4499999999999
2021-01-01,Curitiba,PR,Sul,559.73,real_dieese,3.584647272188901,23.746462681287596,False,540.36,452.32,549.1266666666667,533.0483333333333
2021-02-01,Curitiba,PR,Sul,572.77,real_dieese,2.3296946742179303,27.87613583085886,False,559.73,447.91,557.62,544.2533333333333
2021-03-01,Curitiba,PR,Sul,577.17,real_dieese,0.7681966583445332,23.997250091305556,False,572.77,465.47,569.89,553.0733333333334
2021-04-01,Curitiba,PR,Sul,583.61,real_dieese,1.1157891089280447,14.15801107133776,False,577.17,511.23,577.85,563.4883333333333
2021-05-01,Curitiba,PR,Sul,608.89,real_dieese,4.3316598413323915,14.610273495586057,False,583.61,531.27,589.89,573.755
2021-06-01,Curitiba,PR,Sul,618.57,real_dieese,1.5897781208428663,22.23737253972018,False,608.89,506.04,603.6899999999999,586.79
2021-07-01,Curitiba,PR,Sul,619.83,real_dieese,0.20369562054416424,17.807047553883002,False,618.57,526.14,615.7633333333333,596.8066666666667
2021-08-01,Curitiba,PR,Sul,600.47,real_dieese,-3.123437071455082,18.7779404201448,False,619.83,505.54,612.9566666666668,601.4233333333333
2021-09-01,Curitiba,PR,Sul,610.85,real_dieese,1.728645894049663,16.518836432999517,False,600.47,524.25,610.3833333333333,607.0366666666667
2021-10-01,Curitiba,PR,Sul,639.89,real_dieese,4.754031267905368,22.791295670862755,False,610.85,521.12,617.07,616.4166666666667
2021-11-01,Curitiba,PR,Sul,638.96,real_dieese,-0.1453374798793483,16.749803577627965,False,639.89,547.29,629.9,621.4283333333334
2021-12-01,Curitiba,PR,Sul,628.46,real_dieese,-1.6432953549518015,16.303945517802944,False,638.96,540.36,635.77,623.0766666666667
2022-01-01,Curitiba,PR,Sul,636.57,real_dieese,1.2904560353880878,13.728047451449822,False,628.46,559.73,634.6633333333334,625.8666666666667
2022-02-01,Curitiba,PR,Sul,652.9,real_dieese,2.5653109634447,13.989908689351749,False,636.57,572.77,639.3100000000001,634.605
2022-03-01,Curitiba,PR,Sul,701.59,real_dieese,7.4574973196507965,21.55690697714714,False,652.9,577.17,663.6866666666667,649.7283333333334
2022-04-01,Curitiba,PR,Sul,739.28,real_dieese,5.372083410538919,26.67363479035656,False,701.59,583.61,697.9233333333333,666.2933333333334
2022-05-01,Curitiba,PR,Sul,713.68,real_dieese,-3.4628286981928436,17.210005091231583,False,739.28,608.89,718.1833333333333,678.7466666666667
2022-06-01,Curitiba,PR,Sul,701.26,real_dieese,-1.7402757538392488,13.367929256187638,False,713.68,618.57,718.0733333333333,690.88
2022-07-01,Curitiba,PR,Sul,688.78,real_dieese,-1.7796537660782041,11.124017875869185,False,701.26,619.83,701.2399999999999,699.5816666666666
2022-08-01,Curitiba,PR,Sul,685.69,real_dieese,-0.448619297889008,14.192216097390386,False,688.78,600.47,691.91,705.0466666666666
2022-09-01,Curitiba,PR,Sul,678.73,real_dieese,-1.0150359491898686,11.11238438241795,False,685.69,610.85,684.4,701.2366666666667
2022-10-01,Curitiba,PR,Sul,696.31,real_dieese,2.590131569254339,8.817140446014161,False,678.73,639.89,686.91,694.0749999999999
2022-11-01,Curitiba,PR,Sul,709.84,real_dieese,1.9431000560095502,11.093026167522213,False,696.31,638.96,694.96,693.435
2022-12-01,Curitiba,PR,Sul,698.66,real_dieese,-1.5750028175363529,11.170161983260662,False,709.84,628.46,701.6033333333334,693.0016666666667
2023-01-01,Curitiba,PR,Sul,695.18,real_dieese,-0.4980963558812612,9.207157107623654,False,698.66,636.57,701.2266666666668,694.0683333333333
2023-02-01,Curitiba,PR,Sul,678.9,real_dieese,-2.3418395235766276,3.982233113799971,False,695.18,652.9,690.9133333333333,692.9366666666666
2023-03-01,Curitiba,PR,Sul,679.76,real_dieese,0.12667550449256826,-3.1115038697815067,False,678.9,701.59,684.6133333333333,693.1083333333332
2023-04-01,Curitiba,PR,Sul,694.05,real_dieese,2.1022125456043206,-6.118114922627427,False,679.76,739.28,684.2366666666667,692.7316666666666
2023-05-01,Curitiba,PR,Sul,703.83,real_dieese,1.409120380376061,-1.3801703844860347,False,694.05,713.68,692.5466666666666,691.7299999999999
2023-06-01,Curitiba,PR,Sul,701.22,real_dieese,-0.3708281829419069,-0.005704018481011985,False,703.83,701.26,699.7000000000002,692.1566666666666
2023-07-01,Curitiba,PR,Sul,690.31,real_dieese,-1.5558597872279867,0.22213188536253092,False,701.22,688.78,698.4533333333333,691.3449999999999
2023-08-01,Curitiba,PR,Sul,685.13,real_dieese,-0.7503875070620336,-0.08166955913022633,False,690.31,685.69,692.2199999999999,692.3833333333333
2023-09-01,Curitiba,PR,Sul,681.23,real_dieese,-0.5692350356866549,0.36833497856290087,False,685.13,678.73,685.5566666666667,692.6283333333334
2023-10-01,Curitiba,PR,Sul,675.01,real_dieese,-0.9130543282004688,-3.0589823498154534,False,681.23,696.31,680.4566666666666,689.4549999999999
2023-11-01,Curitiba,PR,Sul,683.44,real_dieese,1.248870387105394,-3.7191479770088964,False,675.01,709.84,679.8933333333333,686.0566666666667
2023-12-01,Curitiba,PR,Sul,697.22,real_dieese,2.0162706309259093,-0.20610883691637438,False,683.44,698.66,685.2233333333334,685.39
2024-01-01,Curitiba,PR,Sul,726.23,real_dieese,4.160810074295052,4.4664691159124414,False,697.22,695.18,702.2966666666667,691.3766666666667
2024-02-01,Curitiba,PR,Sul,731.5,real_dieese,0.725665422799926,7.747827367800864,False,726.23,678.9,718.3166666666667,699.105
2024-03-01,Curitiba,PR,Sul,728.06,real_dieese,-0.47026657552974305,7.105448981993634,False,731.5,679.76,728.5966666666667,706.91
2024-04-01,Curitiba,PR,Sul,726.64,real_dieese,-0.19503887042275903,4.695627116202017,False,728.06,694.05,728.7333333333332,715.515
2024-05-01,Curitiba,PR,Sul,741.46,real_dieese,2.0395243862160184,5.346461503488054,False,726.64,703.83,732.0533333333333,725.185
2024-06-01,Curitiba,PR,Sul,754.91,real_dieese,1.8139886170528419,7.656655543196145,False,741.46,701.22,741.0033333333332,734.8000000000001
2024-07-01,Curitiba,PR,Sul,718.32,real_dieese,-4.846935396272389,4.05759731135289,False,754.91,690.31,738.23,733.4816666666667
2024-08-01,Curitiba,PR,Sul,697.08,real_dieese,-2.95689943200802,1.7441945324245145,False,718.32,685.13,723.4366666666666,727.745
2024-09-01,Curitiba,PR,Sul,698.44,real_dieese,0.19509955815688595,2.526312699088429,False,697.08,681.23,704.6133333333333,722.8083333333334
2024-10-01,Curitiba,PR,Sul,726.62,real_dieese,4.034705916041448,7.6458126546273375,False,698.44,675.01,707.3800000000001,722.805
2024-11-01,Curitiba,PR,Sul,739.4,real_dieese,1.7588285486223931,8.187990167388492,False,726.62,683.44,721.4866666666667,722.4616666666666
2024-12-01,Curitiba,PR,Sul,741.9,real_dieese,0.3381119826886714,6.408307277473391,False,739.4,697.22,735.9733333333334,720.2933333333334
2025-01-01,Curitiba,PR,Sul,743.69,real_dieese,0.24127240868041522,2.404197017473808,False,741.9,726.23,741.6633333333333,724.5216666666666
2025-02-01,Curitiba,PR,Sul,745.88,real_dieese,0.29447753768370166,1.9658236500341708,False,743.69,731.5,743.8233333333333,732.6550000000001
2025-03-01,Curitiba,PR,Sul,772.83,real_dieese,3.613181745052829,6.149218471005158,False,745.88,728.06,754.1333333333333,745.0533333333333
2025-04-01,Curitiba,PR,Sul,793.72,real_dieese,2.703052417737406,9.231531432346141,False,772.83,726.64,770.8100000000001,756.2366666666667
2025-05-01,Curitiba,PR,Sul,791.39,real_dieese,-0.2935544020561509,6.73401127505191,False,793.72,741.46,785.98,764.9016666666666
2025-06-01,Curitiba,PR,Sul,789.86,real_dieese,-0.19333072189438028,4.6296909565378686,False,791.39,754.91,791.6566666666668,772.8950000000001
2025-07-01,Curitiba,PR,Sul,770.93,real_dieese,-2.3966272503988084,7.3240338567769125,False,789.86,718.32,784.06,777.435
2025-08-01,Curitiba,PR,Sul,752.7,real_dieese,-2.3646764297666323,7.978998106386648,False,770.93,697.08,771.1633333333334,778.5716666666667
2025-09-01,Curitiba,PR,Sul,755.56,real_dieese,0.37996545768566037,8.178225760265722,False,752.7,698.44,759.73,775.6933333333333
2025-10-01,Curitiba,PR,Sul,761.77,real_dieese,0.8219069299592485,4.837466626297093,False,755.56,726.62,756.6766666666667,770.3683333333333
2025-11-01,Curitiba,PR,Sul,745.59,real_dieese,-2.1240006826207303,0.8371652691371523,False,761.77,739.4,754.3066666666667,762.735
2025-12-01,Curitiba,PR,Sul,737.88,real_dieese,-1.0340803927091358,-0.541852001617471,False,745.59,741.9,748.4133333333333,754.0716666666667
2026-01-01,Curitiba,PR,Sul,748.05,real_dieese,1.3782728899008,0.586265782785822,False,737.88,743.69,743.84,750.2583333333333
2026-02-01,Curitiba,PR,Sul,745.56,real_dieese,-0.3328654501704498,-0.04290234354051847,False,748.05,745.88,743.8299999999999,749.0683333333333
2026-03-01,Curitiba,PR,Sul,769.61,real_dieese,3.2257631847202095,-0.41665049234631546,False,745.56,772.83,754.4066666666666,751.41
2020-01-01,Florianópolis,SC,Sul,489.13,real_dieese,,,False,,,489.13,489.13
2020-02-01,Florianópolis,SC,Sul,493.15,real_dieese,0.8218673972154589,,False,489.13,,491.14,491.14
2020-03-01,Florianópolis,SC,Sul,517.13,real_dieese,4.862617864747043,,False,493.15,,499.8033333333333,499.8033333333333
2020-04-01,Florianópolis,SC,Sul,523.8,real_dieese,1.2898110726509593,,False,517.13,,511.35999999999996,505.8025
2020-05-01,Florianópolis,SC,Sul,524.07,real_dieese,0.05154639175259934,,False,523.8,,521.6666666666666,509.45599999999996
2020-06-01,Florianópolis,SC,Sul,516.97,real_dieese,-1.3547808498864722,,False,524.07,,521.6133333333333,510.7083333333333
2020-07-01,Florianópolis,SC,Sul,522.03,real_dieese,0.9787802000115864,,False,516.97,,521.0233333333334,516.1916666666666
2020-08-01,Florianópolis,SC,Sul,530.42,real_dieese,1.6071873263988623,,False,522.03,,523.14,522.4033333333333
2020-09-01,Florianópolis,SC,Sul,582.4,real_dieese,9.79978130538064,,False,530.42,,544.9499999999999,533.2816666666666
2020-10-01,Florianópolis,SC,Sul,584.76,real_dieese,0.4052197802197899,,False,582.4,,565.86,543.4416666666666
2020-11-01,Florianópolis,SC,Sul,616.98,real_dieese,5.509952801149187,,False,584.76,,594.7133333333333,558.9266666666667
2020-12-01,Florianópolis,SC,Sul,615.57,real_dieese,-0.22853252941748003,,False,616.98,,605.77,575.36
2021-01-01,Florianópolis,SC,Sul,651.37,real_dieese,5.815748005913202,33.169096150307695,False,615.57,489.13,627.9733333333334,596.9166666666666
2021-02-01,Florianópolis,SC,Sul,639.81,real_dieese,-1.774720972719046,29.73943019365304,False,651.37,493.15,635.5833333333334,615.1483333333334
2021-03-01,Florianópolis,SC,Sul,632.75,real_dieese,-1.1034525874868972,22.35801442577301,False,639.81,517.13,641.31,623.54
2021-04-01,Florianópolis,SC,Sul,634.53,real_dieese,0.2813117344922844,21.139747995418112,False,632.75,523.8,635.6966666666667,631.8349999999999
2021-05-01,Florianópolis,SC,Sul,636.37,real_dieese,0.2899784092162738,21.428435132711265,False,634.53,524.07,634.5500000000001,635.0666666666666
2021-06-01,Florianópolis,SC,Sul,645.38,real_dieese,1.4158429844272957,24.83896551057121,False,636.37,516.97,638.7600000000001,640.035
2021-07-01,Florianópolis,SC,Sul,654.43,real_dieese,1.4022746289007904,25.36252705783193,False,645.38,522.03,645.3933333333333,640.545
2021-08-01,Florianópolis,SC,Sul,659.0,real_dieese,0.6983176199135244,24.241167376795758,False,654.43,530.42,652.9366666666666,643.7433333333333
2021-09-01,Florianópolis,SC,Sul,662.85,real_dieese,0.5842185128983379,13.813530219780223,False,659.0,582.4,658.7599999999999,648.7600000000001
2021-10-01,Florianópolis,SC,Sul,700.69,real_dieese,5.7086822056272135,19.825227443737603,False,662.85,584.76,674.18,659.7866666666667
2021-11-01,Florianópolis,SC,Sul,710.53,real_dieese,1.4043300175541118,15.162566047521796,False,700.69,616.98,691.3566666666667,672.1466666666666
2021-12-01,Florianópolis,SC,Sul,689.56,real_dieese,-2.9513180302028097,12.0197540490927,False,710.53,615.57,700.2600000000001,679.51
2022-01-01,Florianópolis,SC,Sul,695.59,real_dieese,0.8744706769534316,6.788768288376801,False,689.56,651.37,698.5600000000001,686.37
2022-02-01,Florianópolis,SC,Sul,707.56,real_dieese,1.7208413001911893,10.589081133461487,False,695.59,639.81,697.57,694.4633333333333
2022-03-01,Florianópolis,SC,Sul,745.47,real_dieese,5.357849510995538,17.81430264717503,False,707.56,632.75,716.2066666666666,708.2333333333332
2022-04-01,Florianópolis,SC,Sul,788.0,real_dieese,5.7051256254443405,24.18640568609838,False,745.47,634.53,747.0099999999999,722.785
2022-05-01,Florianópolis,SC,Sul,772.07,real_dieese,-2.021573604060911,21.324072473560985,False,788.0,636.37,768.5133333333333,733.0416666666666
2022-06-01,Florianópolis,SC,Sul,760.41,real_dieese,-1.5102257567319088,17.82360779695682,False,772.07,645.38,773.4933333333333,744.85
2022-07-01,Florianópolis,SC,Sul,753.73,real_dieese,-0.8784734551097406,15.173509771862559,False,760.41,654.43,762.07,754.54
2022-08-01,Florianópolis,SC,Sul,746.21,real_dieese,-0.9977047483846979,13.233687405159333,False,753.73,659.0,753.4499999999999,760.9816666666667
2022-09-01,Florianópolis,SC,Sul,746.55,real_dieese,0.04556358129748084,12.627291242362503,False,746.21,662.85,748.8299999999999,761.1616666666667
2022-10-01,Florianópolis,SC,Sul,753.82,real_dieese,0.973812872547053,7.582525796001094,False,746.55,700.69,748.86,755.465
2022-11-01,Florianópolis,SC,Sul,776.14,real_dieese,2.9609190522936313,9.233952120248269,False,753.82,710.53,758.8366666666667,756.1433333333333
2022-12-01,Florianópolis,SC,Sul,769.19,real_dieese,-0.8954570051794675,11.547943616219047,False,776.14,689.56,766.3833333333333,757.6066666666667
2023-01-01,Florianópolis,SC,Sul,760.65,real_dieese,-1.1102588437187255,9.353210943228053,False,769.19,695.59,768.66,758.7600000000001
2023-02-01,Florianópolis,SC,Sul,746.95,real_dieese,-1.8010911720239164,5.567019051387878,False,760.65,707.56,758.93,758.8833333333333
2023-03-01,Florianópolis,SC,Sul,742.23,real_dieese,-0.6319030724948105,-0.43462513582035456,False,746.95,745.47,749.9433333333333,758.1633333333333
2023-04-01,Florianópolis,SC,Sul,769.35,real_dieese,3.653853926680406,-2.3667512690355275,False,742.23,788.0,752.8433333333332,760.7516666666667
2023-05-01,Florianópolis,SC,Sul,765.13,real_dieese,-0.548514980178072,-0.8988822257049334,False,769.35,772.07,758.9033333333333,758.9166666666666
2023-06-01,Florianópolis,SC,Sul,771.54,real_dieese,0.8377661312456652,1.4636840651753635,False,765.13,760.41,768.6733333333333,759.3083333333334
2023-07-01,Florianópolis,SC,Sul,746.66,real_dieese,-3.224719392384068,-0.9380016716861506,False,771.54,753.73,761.11,756.9766666666668
2023-08-01,Florianópolis,SC,Sul,743.94,real_dieese,-0.36428896686576673,-0.3042039104273586,False,746.66,746.21,754.0466666666666,756.475
2023-09-01,Florianópolis,SC,Sul,747.64,real_dieese,0.49735193698414726,0.1460049561315513,False,743.94,746.55,746.0799999999999,757.3766666666667
2023-10-01,Florianópolis,SC,Sul,738.77,real_dieese,-1.1863998715959556,-1.996497837680089,False,747.64,753.82,743.4499999999999,752.2800000000001
2023-11-01,Florianópolis,SC,Sul,747.59,real_dieese,1.1938763079172299,-3.678460071636558,False,738.77,776.14,744.6666666666666,749.3566666666667
2023-12-01,Florianópolis,SC,Sul,758.5,real_dieese,1.459356064152817,-1.3897736580038789,False,747.59,769.19,748.2866666666667,747.1833333333334
2024-01-01,Florianópolis,SC,Sul,800.31,real_dieese,5.512195121951202,5.2139617432459096,False,758.5,760.65,768.8000000000001,756.125
2024-02-01,Florianópolis,SC,Sul,783.36,real_dieese,-2.117929302395316,4.874489591003406,False,800.31,746.95,780.7233333333334,762.695
2024-03-01,Florianópolis,SC,Sul,791.21,real_dieese,1.0020935457516478,6.599032644867497,False,783.36,742.23,791.6266666666667,769.9566666666666
2024-04-01,Florianópolis,SC,Sul,781.53,real_dieese,-1.2234425752960743,1.5831546110352868,False,791.21,769.35,785.3666666666667,777.0833333333334
2024-05-01,Florianópolis,SC,Sul,801.03,real_dieese,2.495105754097726,4.692013121953131,False,781.53,765.13,791.2566666666667,785.9900000000001
2024-06-01,Florianópolis,SC,Sul,816.06,real_dieese,1.8763342196921329,5.770277626565057,False,801.03,771.54,799.54,795.5833333333334
2024-07-01,Florianópolis,SC,Sul,782.73,real_dieese,-4.084258510403638,4.830846703988434,False,816.06,746.66,799.94,792.6533333333333
2024-08-01,Florianópolis,SC,Sul,756.31,real_dieese,-3.375365707204281,1.6627685028362427,False,782.73,743.94,785.0333333333333,788.145
2024-09-01,Florianópolis,SC,Sul,768.33,real_dieese,1.589295394745549,2.767374672302192,False,756.31,747.64,769.1233333333333,784.3316666666666
2024-10-01,Florianópolis,SC,Sul,796.94,real_dieese,3.723660406335827,7.873898506977817,False,768.33,738.77,773.86,786.9000000000001
2024-11-01,Florianópolis,SC,Sul,799.62,real_dieese,0.33628629507866936,6.959697160208123,False,796.94,747.59,788.2966666666666,786.665
2024-12-01,Florianópolis,SC,Sul,809.46,real_dieese,1.2305845276506355,6.718523401450227,False,799.62,758.5,802.0066666666667,785.565
2025-01-01,Florianópolis,SC,Sul,808.75,real_dieese,-0.08771279618511318,1.054591345853484,False,809.46,800.31,805.9433333333333,789.9016666666666
2025-02-01,Florianópolis,SC,Sul,807.71,real_dieese,-0.1285935085007628,3.1084048202614456,False,808.75,783.36,808.64,798.4683333333334
2025-03-01,Florianópolis,SC,Sul,831.92,real_dieese,2.9973629149075753,5.145283805816403,False,807.71,791.21,816.1266666666667,809.0666666666667
2025-04-01,Florianópolis,SC,Sul,858.2,real_dieese,3.1589575920761614,9.810244008547354,False,831.92,781.53,832.61,819.2766666666666
2025-05-01,Florianópolis,SC,Sul,858.93,real_dieese,0.08506175716616049,7.228193700610452,False,858.2,801.03,849.6833333333334,829.1616666666667
2025-06-01,Florianópolis,SC,Sul,867.83,real_dieese,1.0361729128101294,6.343896282136119,False,858.93,816.06,861.6533333333333,838.89
2025-07-01,Florianópolis,SC,Sul,844.89,real_dieese,-2.643374854522207,7.941435744126313,False,867.83,782.73,857.2166666666667,844.9133333333334
2025-08-01,Florianópolis,SC,Sul,823.11,real_dieese,-2.5778503710542133,8.832357102246435,False,844.89,756.31,845.2766666666666,847.48
2025-09-01,Florianópolis,SC,Sul,811.07,real_dieese,-1.4627449551092742,5.562713938021413,False,823.11,768.33,826.3566666666667,844.0050000000001
2025-10-01,Florianópolis,SC,Sul,824.57,real_dieese,1.6644679250866101,3.467011318292479,False,811.07,796.94,819.5833333333334,838.4000000000001
2025-11-01,Florianópolis,SC,Sul,800.68,real_dieese,-2.8972676667839092,0.1325629674095108,False,824.57,799.62,812.1066666666667,828.6916666666666
2025-12-01,Florianópolis,SC,Sul,801.29,real_dieese,0.07618524254384695,-1.0093148518765638,False,800.68,809.46,808.8466666666667,817.6016666666668
2026-01-01,Florianópolis,SC,Sul,806.33,real_dieese,0.6289857604612648,-0.2992272024729514,False,801.29,808.75,802.7666666666668,811.1750000000001
2026-02-01,Florianópolis,SC,Sul,797.53,real_dieese,-1.091364577778342,-1.2603533446410298,False,806.33,807.71,801.7166666666667,806.9116666666667
2026-03-01,Florianópolis,SC,Sul,824.35,real_dieese,3.3628829009567207,-0.9099432637753591,False,797.53,831.92,809.4033333333333,809.125
2020-01-01,Fortaleza,CE,Nordeste,433.39,real_dieese,,,False,,,433.39,433.39
2020-02-01,Fortaleza,CE,Nordeste,462.99,real_dieese,6.829876093126286,,False,433.39,,448.19,448.19
2020-03-01,Fortaleza,CE,Nordeste,475.11,real_dieese,2.61776712240005,,False,462.99,,457.16333333333336,457.16333333333336
2020-04-01,Fortaleza,CE,Nordeste,482.46,real_dieese,1.5470101660667979,,False,475.11,,473.52,463.4875
2020-05-01,Fortaleza,CE,Nordeste,455.18,real_dieese,-5.654354765161873,,False,482.46,,470.9166666666667,461.826
2020-06-01,Fortaleza,CE,Nordeste,464.31,real_dieese,2.005799903334937,,False,455.18,,467.31666666666666,462.24
2020-07-01,Fortaleza,CE,Nordeste,454.74,real_dieese,-2.061122956645345,,False,464.31,,458.07666666666665,465.79833333333335
2020-08-01,Fortaleza,CE,Nordeste,462.13,real_dieese,1.625104455293136,,False,454.74,,460.3933333333334,465.655
2020-09-01,Fortaleza,CE,Nordeste,485.75,real_dieese,5.111115919762832,,False,462.13,,467.54,467.4283333333333
2020-10-01,Fortaleza,CE,Nordeste,510.54,real_dieese,5.103448275862066,,False,485.75,,486.14000000000004,472.10833333333335
2020-11-01,Fortaleza,CE,Nordeste,539.33,real_dieese,5.639127198652405,,False,510.54,,511.8733333333333,486.1333333333334
2020-12-01,Fortaleza,CE,Nordeste,534.96,real_dieese,-0.8102645875438075,,False,539.33,,528.2766666666666,497.9083333333333
2021-01-01,Fortaleza,CE,Nordeste,532.97,real_dieese,-0.37199042919097147,22.97699531599715,False,534.96,433.39,535.7533333333334,510.9466666666667
2021-02-01,Fortaleza,CE,Nordeste,523.46,real_dieese,-1.7843405820215041,13.060757251776511,False,532.97,462.99,530.4633333333335,521.1683333333334
2021-03-01,Fortaleza,CE,Nordeste,517.05,real_dieese,-1.2245443777939236,8.82742943739343,False,523.46,475.11,524.4933333333333,526.3850000000001
2021-04-01,Fortaleza,CE,Nordeste,525.26,real_dieese,1.5878541727105677,8.871201757658675,False,517.05,482.46,521.9233333333333,528.8383333333334
2021-05-01,Fortaleza,CE,Nordeste,532.21,real_dieese,1.3231542474203328,16.922975526165484,False,525.26,455.18,524.84,527.6516666666666
2021-06-01,Fortaleza,CE,Nordeste,541.61,real_dieese,1.766220101087912,16.648359931942025,False,532.21,464.31,533.0266666666668,528.76
2021-07-01,Fortaleza,CE,Nordeste,562.82,real_dieese,3.9161019922084206,23.767427541012466,False,541.61,454.74,545.5466666666667,533.735
2021-08-01,Fortaleza,CE,Nordeste,552.24,real_dieese,-1.8798194804733326,19.49884231709693,False,562.82,462.13,552.2233333333334,538.5316666666666
2021-09-01,Fortaleza,CE,Nordeste,552.09,real_dieese,-0.027162103433286955,13.657231085949562,False,552.24,485.75,555.7166666666667,544.3716666666668
2021-10-01,Fortaleza,CE,Nordeste,563.96,real_dieese,2.1500117734427393,10.463430877110502,False,552.09,510.54,556.0966666666667,550.8216666666667
2021-11-01,Fortaleza,CE,Nordeste,580.36,real_dieese,2.9080076601177396,7.607587191515397,False,563.96,539.33,565.4700000000001,558.8466666666667
2021-12-01,Fortaleza,CE,Nordeste,579.06,real_dieese,-0.22399889723621058,8.243606998654096,False,580.36,534.96,574.46,565.0883333333333
2022-01-01,Fortaleza,CE,Nordeste,607.35,real_dieese,4.885504092840143,13.955757359701293,False,579.06,532.97,588.9233333333333,572.5100000000001
2022-02-01,Fortaleza,CE,Nordeste,609.6,real_dieese,0.3704618424302364,16.455889657280398,False,607.35,523.46,598.67,582.07
2022-03-01,Fortaleza,CE,Nordeste,635.02,real_dieese,4.169947506561678,22.815975244173693,False,609.6,517.05,617.3233333333333,595.8916666666667
2022-04-01,Fortaleza,CE,Nordeste,647.63,real_dieese,1.9857642278983345,23.297033849902917,False,635.02,525.26,630.75,609.8366666666667
2022-05-01,Fortaleza,CE,Nordeste,628.46,real_dieese,-2.9600234701913086,18.084966460607642,False,647.63,532.21,637.0366666666667,617.8533333333334
2022-06-01,Fortaleza,CE,Nordeste,657.0,real_dieese,4.541259586926771,21.304998061335635,False,628.46,541.61,644.3633333333333,630.8433333333334
